file,category,precision,recall,f1,pa_precision,pa_recall,pa_f1,n_windows,n_timesteps,threshold,train_s,score_s
realKnownCause/ec2_request_latency_system_failure.csv,realKnownCause,0.36,0.05202312138728324,0.09090909090909091,0.9153439153439153,1.0,0.9558011049723757,3,4032,3.5,16.575016021728516,2.392549753189087
realKnownCause/machine_temperature_system_failure.csv,realKnownCause,0.466436327739388,0.4166666666666667,0.44014904517932,0.6772170797252911,1.0,0.8075485134413388,4,22695,1.5,94.31984519958496,14.243640184402466
realKnownCause/nyc_taxi.csv,realKnownCause,0.25742574257425743,0.050241545893719805,0.08407437348423605,0.8734177215189873,1.0,0.9324324324324325,5,10320,3.0,43.42114496231079,5.689384698867798
realKnownCause/rogue_agent_key_hold.csv,realKnownCause,1.0,0.03684210526315789,0.07106598984771574,1.0,0.5,0.6666666666666666,2,1882,2.0,10.072060346603394,1.0849347114562988
realKnownCause/rogue_agent_key_updown.csv,realKnownCause,0.11,0.020754716981132074,0.034920634920634915,0.8562197092084006,1.0,0.9225413402959094,2,5315,3.5,32.48090124130249,2.994523048400879
realTraffic/TravelTime_387.csv,realTraffic,0.19230769230769232,0.08032128514056225,0.113314447592068,0.7477477477477478,1.0,0.8556701030927836,3,2500,2.5,11.057951211929321,1.5105137825012207
realTraffic/TravelTime_451.csv,realTraffic,0.20994475138121546,0.17511520737327188,0.19095477386934673,0.6027777777777777,1.0,0.752166377816291,1,2162,3.5,10.816432237625122,1.2890660762786865
realTraffic/occupancy_6005.csv,realTraffic,0.19607843137254902,0.04184100418410042,0.06896551724137931,0.8535714285714285,1.0,0.9210019267822736,1,2380,3.5,11.380829095840454,1.5941226482391357
realTraffic/occupancy_t4013.csv,realTraffic,0.8571428571428571,0.048,0.09090909090909091,0.9920634920634921,1.0,0.9960159362549801,2,2500,2.5,12.225143671035767,1.484506607055664
realTraffic/speed_6005.csv,realTraffic,0.28205128205128205,0.04602510460251046,0.07913669064748201,0.8951310861423221,1.0,0.9446640316205533,1,2500,3.5,10.379294157028198,1.4503800868988037
realTraffic/speed_7578.csv,realTraffic,0.9,0.07758620689655173,0.14285714285714285,0.9886363636363636,0.75,0.8529411764705882,4,1127,1.0,7.916074991226196,0.7049238681793213
realTraffic/speed_t4013.csv,realTraffic,0.3548387096774194,0.088,0.14102564102564102,0.8620689655172413,1.0,0.9259259259259259,2,2495,3.5,12.341094017028809,1.594465970993042
realTweets/Twitter_volume_AAPL.csv,realTweets,0.5432692307692307,0.14231738035264482,0.22554890219560875,0.8931383577052868,1.0,0.9435531788472965,4,15902,3.5,70.10013890266418,10.438777446746826
realTweets/Twitter_volume_AMZN.csv,realTweets,0.4780701754385965,0.0689873417721519,0.12057522123893807,0.9299587992937022,1.0,0.9637084476974688,4,15831,3.5,81.30090808868408,10.732414484024048
realTweets/Twitter_volume_CRM.csv,realTweets,0.6151202749140894,0.11236660389202763,0.1900212314225053,0.9343108504398827,1.0,0.9660400242571255,3,15902,3.5,76.16701483726501,9.944175720214844
realTweets/Twitter_volume_CVS.csv,realTweets,0.33640552995391704,0.04783748361730013,0.08376362593230062,0.9137724550898204,1.0,0.9549436795994994,3,15853,3.5,109.04180884361267,8.893502950668335
realTweets/Twitter_volume_FB.csv,realTweets,0.11011904761904762,0.02338811630847029,0.03858185610010428,0.8410419989367358,1.0,0.9136586774473001,2,15833,3.5,65.03900265693665,9.387221097946167
realTweets/Twitter_volume_GOOG.csv,realTweets,0.4423676012461059,0.09916201117318436,0.16200798630918425,0.8525535420098846,0.7227653631284916,0.7823129251700681,3,15842,3.5,71.89378118515015,10.380797863006592
realTweets/Twitter_volume_IBM.csv,realTweets,0.26506024096385544,0.055345911949685536,0.09157127991675339,0.8669574700109052,1.0,0.9287383177570094,2,15893,3.5,69.89136481285095,9.842945575714111
realTweets/Twitter_volume_KO.csv,realTweets,0.30656934306569344,0.052930056710775046,0.09027404621171412,0.8930782217220034,1.0,0.9435196195005945,3,15851,3.5,72.77384281158447,19.705706357955933
realTweets/Twitter_volume_PFE.csv,realTweets,0.27956989247311825,0.0491183879093199,0.08355650776647028,0.8876467300167692,1.0,0.9404797157240155,4,15858,3.5,224.14906406402588,21.343592166900635
realTweets/Twitter_volume_UPS.csv,realTweets,0.2359882005899705,0.050473186119873815,0.08316008316008315,0.8595444685466378,1.0,0.9244677748614757,5,15866,3.5,139.1119191646576,20.480971574783325
